vehicle_id,mode,time_s,x_m,y_m,speed_mps
180,car,873.52,38.73,5.12,7.75
61,bus,873.54,129.89,2.59,8.66
198,three_wheeler,873.56,142.1,4.1,6.77
118,two_wheeler,873.9,56.51,6.79,8.07
79,two_wheeler,874.38,104.13,4.87,13.02
180,car,874.52,46.47,5.12,7.75
61,bus,874.54,138.55,2.59,8.66
198,three_wheeler,874.56,148.87,4.1,6.77
118,two_wheeler,874.9,64.58,6.79,8.07
79,two_wheeler,875.38,117.14,4.87,13.02
180,car,875.52,54.22,5.12,7.75
61,bus,875.54,147.21,2.59,8.66
198,three_wheeler,875.56,155.64,4.1,6.77
118,two_wheeler,875.9,72.66,6.79,8.07
79,two_wheeler,876.38,130.16,4.87,13.02
180,car,876.52,61.97,5.12,7.75
61,bus,876.54,155.87,2.59,8.66
198,three_wheeler,876.56,162.4,4.1,6.77
118,two_wheeler,876.9,80.73,6.79,8.07
79,two_wheeler,877.38,143.17,4.87,13.02
180,car,877.52,69.71,5.12,7.75
61,bus,877.54,164.53,2.59,8.66
198,three_wheeler,877.56,169.17,4.1,6.77
118,two_wheeler,877.9,88.8,6.79,8.07
77,car,878.27,0.0,2.26,10.1
79,two_wheeler,878.38,156.19,4.87,13.02
180,car,878.52,77.46,5.12,7.75
61,bus,878.54,173.19,2.59,8.66
198,three_wheeler,878.56,175.94,4.1,6.77
118,two_wheeler,878.9,96.88,6.79,8.07
77,car,879.27,10.1,2.26,10.1
79,two_wheeler,879.38,169.21,4.87,13.02
180,car,879.52,85.2,5.12,7.75
61,bus,879.54,181.85,2.59,8.66
198,three_wheeler,879.56,182.7,4.1,6.77
118,two_wheeler,879.9,104.95,6.79,8.07
77,car,880.27,20.2,2.26,10.1
79,two_wheeler,880.38,182.22,4.87,13.02
180,car,880.52,92.95,5.12,7.75
61,bus,880.54,190.51,2.59,8.66
198,three_wheeler,880.56,189.47,4.1,6.77
118,two_wheeler,880.9,113.02,6.79,8.07
77,car,881.27,30.29,2.26,10.1
79,two_wheeler,881.38,195.24,4.87,13.02
180,car,881.52,100.7,5.12,7.75
61,bus,881.54,199.17,2.59,8.66
198,three_wheeler,881.56,196.24,4.1,6.77
118,two_wheeler,881.9,121.09,6.79,8.07
146,three_wheeler,882.03,0.0,2.3,8.46
77,car,882.27,40.39,2.26,10.1
180,car,882.52,108.44,5.12,7.75
118,two_wheeler,882.9,129.17,6.79,8.07
146,three_wheeler,883.03,8.46,2.3,8.46
77,car,883.27,50.49,2.26,10.1
180,car,883.52,116.19,5.12,7.75
118,two_wheeler,883.9,137.24,6.79,8.07
146,three_wheeler,884.03,16.93,2.3,8.46
77,car,884.27,60.59,2.26,10.1
180,car,884.52,123.93,5.12,7.75
118,two_wheeler,884.9,145.31,6.79,8.07
146,three_wheeler,885.03,25.39,2.3,8.46
77,car,885.27,70.68,2.26,10.1
180,car,885.52,131.68,5.12,7.75
118,two_wheeler,885.9,153.39,6.79,8.07
146,three_wheeler,886.03,33.85,2.3,8.46
77,car,886.27,80.78,2.26,10.1
180,car,886.52,139.42,5.12,7.75
118,two_wheeler,886.9,161.46,6.79,8.07
146,three_wheeler,887.03,42.32,2.3,8.46
77,car,887.27,90.88,2.26,10.1
180,car,887.52,147.17,5.12,7.75
166,two_wheeler,887.86,0.0,1.66,11.63
118,two_wheeler,887.9,169.53,6.79,8.07
111,two_wheeler,887.98,0.0,2.59,10.25
146,three_wheeler,888.03,50.78,2.3,8.46
18,two_wheeler,888.2,0.0,1.39,12.63
77,car,888.27,100.98,2.26,10.1
180,car,888.52,154.92,5.12,7.75
166,two_wheeler,888.86,11.63,1.66,11.63
118,two_wheeler,888.9,177.6,6.79,8.07
111,two_wheeler,888.98,10.25,2.59,10.25
146,three_wheeler,889.03,59.24,2.3,8.46
18,two_wheeler,889.2,12.63,1.39,12.63
77,car,889.27,111.08,2.26,10.1
180,car,889.52,162.66,5.12,7.75
166,two_wheeler,889.86,23.27,1.66,11.63
118,two_wheeler,889.9,185.68,6.79,8.07
111,two_wheeler,889.98,20.49,2.59,10.25
146,three_wheeler,890.03,67.7,2.3,8.46
18,two_wheeler,890.2,25.27,1.39,12.63
77,car,890.27,121.17,2.26,10.1
180,car,890.52,170.41,5.12,7.75
166,two_wheeler,890.86,34.9,1.66,11.63
118,two_wheeler,890.9,193.75,6.79,8.07
177,two_wheeler,890.96,0.0,5.67,9.93
111,two_wheeler,890.98,30.74,2.59,10.25
146,three_wheeler,891.03,76.17,2.3,8.46
66,car,891.05,0.0,3.63,7.84
18,two_wheeler,891.2,37.9,1.39,12.63
77,car,891.27,131.27,2.26,10.1
180,car,891.52,178.15,5.12,7.75
166,two_wheeler,891.86,46.54,1.66,11.63
177,two_wheeler,891.96,9.93,5.67,9.93
111,two_wheeler,891.98,40.98,2.59,10.25
146,three_wheeler,892.03,84.63,2.3,8.46
66,car,892.05,7.84,3.63,7.84
18,two_wheeler,892.2,50.53,1.39,12.63
77,car,892.27,141.37,2.26,10.1
180,car,892.52,185.9,5.12,7.75
166,two_wheeler,892.86,58.17,1.66,11.63
177,two_wheeler,892.96,19.87,5.67,9.93
111,two_wheeler,892.98,51.23,2.59,10.25
146,three_wheeler,893.03,93.09,2.3,8.46
66,car,893.05,15.68,3.63,7.84
18,two_wheeler,893.2,63.17,1.39,12.63
77,car,893.27,151.47,2.26,10.1
180,car,893.52,193.64,5.12,7.75
166,two_wheeler,893.86,69.81,1.66,11.63
177,two_wheeler,893.96,29.8,5.67,9.93
111,two_wheeler,893.98,61.47,2.59,10.25
146,three_wheeler,894.03,101.56,2.3,8.46
66,car,894.05,23.52,3.63,7.84
18,two_wheeler,894.2,75.8,1.39,12.63
77,car,894.27,161.56,2.26,10.1
166,two_wheeler,894.86,81.44,1.66,11.63
177,two_wheeler,894.96,39.74,5.67,9.93
111,two_wheeler,894.98,71.72,2.59,10.25
146,three_wheeler,895.03,110.02,2.3,8.46
66,car,895.05,31.36,3.63,7.84
18,two_wheeler,895.2,88.43,1.39,12.63
77,car,895.27,171.66,2.26,10.1
166,two_wheeler,895.86,93.08,1.66,11.63
177,two_wheeler,895.96,49.67,5.67,9.93
111,two_wheeler,895.98,81.96,2.59,10.25
146,three_wheeler,896.03,118.48,2.3,8.46
66,car,896.05,39.2,3.63,7.84
18,two_wheeler,896.2,101.07,1.39,12.63
77,car,896.27,181.76,2.26,10.1
166,two_wheeler,896.86,104.71,1.66,11.63
177,two_wheeler,896.96,59.6,5.67,9.93
111,two_wheeler,896.98,92.21,2.59,10.25
146,three_wheeler,897.03,126.95,2.3,8.46
66,car,897.05,47.04,3.63,7.84
18,two_wheeler,897.2,113.7,1.39,12.63
77,car,897.27,191.86,2.26,10.1
166,two_wheeler,897.86,116.35,1.66,11.63
177,two_wheeler,897.96,69.54,5.67,9.93
111,two_wheeler,897.98,102.46,2.59,10.25
146,three_wheeler,898.03,135.41,2.3,8.46
66,car,898.05,54.88,3.63,7.84
18,two_wheeler,898.2,126.33,1.39,12.63
166,two_wheeler,898.86,127.98,1.66,11.63
177,two_wheeler,898.96,79.47,5.67,9.93
111,two_wheeler,898.98,112.7,2.59,10.25
146,three_wheeler,899.03,143.87,2.3,8.46
66,car,899.05,62.72,3.63,7.84
18,two_wheeler,899.2,138.97,1.39,12.63
166,two_wheeler,899.86,139.62,1.66,11.63
177,two_wheeler,899.96,89.41,5.67,9.93
111,two_wheeler,899.98,122.95,2.59,10.25
146,three_wheeler,900.03,152.34,2.3,8.46
66,car,900.05,70.56,3.63,7.84
18,two_wheeler,900.2,151.6,1.39,12.63
166,two_wheeler,900.86,151.25,1.66,11.63
177,two_wheeler,900.96,99.34,5.67,9.93
111,two_wheeler,900.98,133.19,2.59,10.25
146,three_wheeler,901.03,160.8,2.3,8.46
66,car,901.05,78.41,3.63,7.84
18,two_wheeler,901.2,164.24,1.39,12.63
166,two_wheeler,901.86,162.89,1.66,11.63
177,two_wheeler,901.96,109.28,5.67,9.93
111,two_wheeler,901.98,143.44,2.59,10.25
146,three_wheeler,902.03,169.26,2.3,8.46
66,car,902.05,86.25,3.63,7.84
18,two_wheeler,902.2,176.87,1.39,12.63
166,two_wheeler,902.86,174.52,1.66,11.63
177,two_wheeler,902.96,119.21,5.67,9.93
111,two_wheeler,902.98,153.68,2.59,10.25
146,three_wheeler,903.03,177.72,2.3,8.46
66,car,903.05,94.09,3.63,7.84
18,two_wheeler,903.2,189.5,1.39,12.63
166,two_wheeler,903.86,186.15,1.66,11.63
177,two_wheeler,903.96,129.14,5.67,9.93
111,two_wheeler,903.98,163.93,2.59,10.25
146,three_wheeler,904.03,186.19,2.3,8.46
66,car,904.05,101.93,3.63,7.84
166,two_wheeler,904.86,197.79,1.66,11.63
177,two_wheeler,904.96,139.08,5.67,9.93
111,two_wheeler,904.98,174.18,2.59,10.25
146,three_wheeler,905.03,194.65,2.3,8.46
66,car,905.05,109.77,3.63,7.84
177,two_wheeler,905.96,149.01,5.67,9.93
111,two_wheeler,905.98,184.42,2.59,10.25
66,car,906.05,117.61,3.63,7.84
177,two_wheeler,906.96,158.95,5.67,9.93
111,two_wheeler,906.98,194.67,2.59,10.25
66,car,907.05,125.45,3.63,7.84
177,two_wheeler,907.96,168.88,5.67,9.93
66,car,908.05,133.29,3.63,7.84
177,two_wheeler,908.96,178.81,5.67,9.93
66,car,909.05,141.13,3.63,7.84
177,two_wheeler,909.96,188.75,5.67,9.93
66,car,910.05,148.97,3.63,7.84
177,two_wheeler,910.96,198.68,5.67,9.93
66,car,911.05,156.81,3.63,7.84
66,car,912.05,164.65,3.63,7.84
66,car,913.05,172.49,3.63,7.84
66,car,914.05,180.33,3.63,7.84
66,car,915.05,188.17,3.63,7.84
66,car,916.05,196.01,3.63,7.84
